Webpage,Organization,Camp Name,Camp Description,Start Age,End Age,Start Grade,End Grade,Start Date,End Date,Start Time,End Time,Pre/After Care,Registration,Cost,Location,City,Notes
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Lake Adventures Camp - Community Sailing Center,,8,10,3,4,8/11/2025,8/15/2025,09:00 AM,12:00 PM,,,$285,Burlington Waterfront,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Pottery Camp,,9,11,4,5,6/17/2025,6/23/2025,10:00 AM,02:00 PM,,,$125,South Burlington High School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Pottery Camp,,12,18,7,12,6/17/2025,6/23/2025,01:00 AM,03:00 PM,,,$125,South Burlington High School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Improv Comedy Camp,,14,18,9,12,7/7/2025,7/11/2025,01:00 AM,03:00 PM,,,$190,South Burlington High School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Teen Stand-Up Comedy Camp,,14,18,9,12,7/21/2025,7/25/2025,01:00 AM,03:00 PM,,,$190,South Burlington High School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Improv Comedy Camp,,14,18,9,12,8/4/2025,8/8/2025,01:00 AM,03:00 PM,,,$190,South Burlington High School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Tennis Camp,,5,13,K,7,6/17/2025,6/20/2025,01:00 AM,04:00 PM,,,$116,The Edge - Eastwood,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Girls Basketball Camp,,9,15,4,9,6/23/2025,6/27/2025,01:00 AM,04:00 PM,,,$320,"550 Dorset Street, South Burlington",,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Rocketry Camp,,8,13,3,7,7/21/2025,7/25/2025,12:30 AM,04:00 PM,,,$295,Tuttle Middle School,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Tennis Camp,,5,13,K,7,8/11/2025,8/15/2025,01:00 AM,04:00 PM,,,$145,The Edge - Eastwood,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,"South Burlington Parks, Recreation and Waterfront",Lake Adventures Camp - Community Sailing Center,,11,15,6,9,8/11/2025,8/15/2025,01:00 AM,04:00 PM,,,$285,Burlington Waterfront,,
https://secure.rec1.com/VT/south-burlington-vt-recreation-parks/catalog,South Burlington Recreation & Parks Tennis Camp,,,grade 1+,,,,,,,,,Now,$116-$145,Multiple locations see catalog,South Burlington,
https://www.sparkstudiosvt.com/,Spark Studios,,,,,,,,,,,,,,,,
https://www.thesparrow-project.com/,Sparrow Project Summer Camp,,,,,,,,,,,,,,,,
https://www.spotlightvermont.com/summerminicamps,Spotlight Vermont,,,,,,,,,,,,Now,$225-$325,,South Burlington,
http://spotlightvermont.com/,Spotlight Vermont,,,11-14,,,,,,,,,,,,South Burlington,
http://www.sprucepeakarts.org/,Spruce Peak Performing Arts Center,,,,,,,,,,,,,,122 Hourglass Drive,Stowe,
https://hitechyeti.com/,Summer Tech Camps,,"HiTech Yeti offers two virtual Summer Tech Camps: Create Minecraft D&D, and Unity 2/5D Game Design. Camps run June 3 - August 23, 2024, 11am - 5pm.",,,,,,,,,,,,,Burlington,
https://www.sweetmoonstables.com/,Sweet Moon Stables,,,,,,,,,,,,,,,Bristol,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,6/22/2026,6/26/2026,09:00 AM,03:30 PM,,Now,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,7/6/2026,7/10/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,7/13/2026,7/17/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,7/20/2026,7/24/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,8/3/2026,8/7/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,8/10/2026,8/14/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://talentskatepark.org/campsclinics,Talent Skatepark,Skate Camp,,4,15,,9,8/17/2026,8/21/2026,09:00 AM,03:30 PM,,,$425,266 Queen City Park Rd,Burlington,
https://theschoolhousevt.org/,The Schoolhouse Learning Center,,,,,,,,,,,,,,,South Burlington,
https://ufai.net/,United Fighting Arts Institute,,,,,,,,,,,,,,,,
https://danceupnorth.com/,Up North Dance Studio,,,,,,,,,,,,,,,Milton,
https://vt.audubon.org/programs/summer-day-camps https://vt.audubon.org/programs/preschool-nature-camp,Vermont Audubon,,,Grades K-5th Ages 3-5,,,,,,,,,February 14th- February 24th to sign for camps by Lottery,$65 a day,Education Barn at 255 Sherman Hollow Road,Huntington,
https://vermontfarmandforestschool.org/summer-camps/,Vermont Farm and Forest school,,,4-11,,,,,,,,,Now,"Tier 1: $425/week – this tier covers the true cost of camp and a “pay it forward”
Tier 2: $400/week – this is the true cost of camp
Tier 3: $350/week – this offers a small amount of financial assistance & sibling discount",324 Webster Rd.,Roxbury,
https://www.vermontfutbolacademy.org/,Vermont Futbol Academy,,,6-14,,,,,,,,,,,,,
https://www.vermonthockeycamps.com/,Vermont Hockey Camps,,,,,,,,,,,,,,,,
https://vtjazzcamp.com/,Vermont Jazz Camp,,,,,,,,,,,,,,,,
https://vtlaxcamps.com/,Vermont Lacrosse Camps,,,,,,,,,,,,,,,,
https://vtsimracer.com/,Vermont Simracer,,,,,,,,,,,,,,,,
https://www.verymerrytheatre.org/programs,Very Merry Theater,,,6-13,,,,,,,,,Now,$180,Several locations,,
https://www.verymerrytheatre.org/programs,Very Merry Theater,,,,,,,,,,,,,,,,
https://vinsweb.org/nature-camp/,VINS Nature Camp,,,,,,,,,,,,,,,,
https://vinsweb.org/nature-camp/,VINS Nature Camp,,,,,,,,,,,,,,,,
https://www.vyo.org/summersymphony/,VYOA Summer Symphony Camp,,,,,,,,,,,,,,,,
https://lakechamplainwaldorfschool.org/summer-camp/,Waldorf School,,,Grade 4-10,,,,,,,,,2025 dates not available online,,,Shelburne,
,Wilder Arts Studio,,,,,,,,,,,,,,,Montpelier,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,6/22/2026,6/26/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,6/29/2026,7/2/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","July 4 week- (4 days this Summer- June 29-July 2)
  Full Days
   $164 Williston Residents
   $179 Non-Residents
  Half Days
   $92 Williston Residents
   $107 Non-Resident
",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,7/6/2026,7/10/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,7/13/2026,7/17/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,7/20/2026,7/24/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,7/27/2026,7/31/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,8/3/2026,8/7/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://sites.google.com/view/willistonreccamp/home,Williston Day Camps,Recreation Experiences for Children,"Location:
Camp is held at Williston Central School
Camp Options:
Full Days- 7:30a-5:30p
Half Days- (7-1 week, options are offered) Mornings- 7:30a-12:30p
Afternoons- 12:30-5:30p
Camp Sessions:
There are 8-one week sessions available (No Camp July 4 & 5, 2024). A session is Monday-Friday, full or half days. A session cannot be spilt up by days or the full and half day options. (Your child may attend any days of a session that you want, but the registration is taking a session spot, full fee must be paid and will not be prorated) Trips:
There is one (1) Field Trip and one (1) Swim Trip on Thursdays of each session.
Field Trip is Thursday mornings and Swim Trip is Thursday afternoons.",6,12,1,6,8/10/2026,8/14/2026,08:30 AM,05:30 PM,,"Day Camp registration information is posted in January. Registration is done online, and you have the option to pay online in full or the $25 non-refundable deposit per session, per child. For more information on camp registration, policies, refunds, and payment options- Click Here.","Full Days- (5 days- 7:30a-5:00p)
   $205 Williston Residents
   $220 Non-Residents
  Half Days- (5 days- 7:30a-12:15p or 12:15-5:00p)
   $115 Williston Residents
   $130 Non-Residents",Williston Central School,,
https://willistonvt.myrec.com/info/activities/program_details.aspx?ProgramID=30213,Williston Recreation Summer Camp,,,Grades 1-8,,,,,,,,,Feb. 27 for non-residents,,,,
https://www.wingspanstudioeduc.com/summer-camps-list,Wingspan Studio,,,5,18,k,12,,,,,,,"Week 1, 3 Days, $270. Weeks 2 & 3, 5 Days, $415.",4a Howard Street,Burlington,
https://secure.rec1.com/VT/winooski-vt/catalog/index?filter=dGFiJTVCNjg3MCU1RD0xJnNlYXJjaD0mcmVudGFsJTVCZnJvbSU1RD0mcmVudGFsJTVCdG8lNUQ9,Winooski Recreation & Park,,,"Toddlers, Kinder, Kids, Tweens, Teens",,,,,,,,,2/1/2025,,,,
https://www.wonderrootsllc.com/,Wonder Roots,,,4+ depending on the week,,,,,,,,,"WAVE 1: January 25: 9:00 AM-- Current Families
WAVE 2: January 26: 9:00 AM-- Past Families (enrolled in programs during the last 1-2 years)
WAVE 3: February 1: 7:00 PM-- Email List Subscribers
General Enrollment: February 2: 7:00 PM-- Open to the public (no passcode needed)",,,Hinesburg,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,6/29/2026,7/3/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,7/6/2026,7/10/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,7/13/2026,7/17/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,7/20/2026,7/24/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,7/27/2026,7/31/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,8/3/2026,8/7/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,8/10/2026,8/14/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://campabnaki.org/summer-camp-options/day-camp/#overnightR-dates-fees,YMCA Camp Abnaki,Day Camp,"At Day Camp, boys have a chance to experience many of the great activities camp has to offer, then return home for dinner! In a typical day, boys experience a mix of small and large group games, swimming, and other great activities such as archery, arts + crafts, and more. We help boys try new things and make new friends in a safe, welcoming environment. Lunch and an afternoon snack are provided by camp, and transportation is provided by bus from South Burlington (see the schedule below).",6,10,1,4,8/17/2026,8/12/2026,09:00 AM,04:00 PM,,Boys only! 2026 Summer Camp registration opens November 1!,$505,,,
https://www.vermontcamps.org/camps/ymca-camp-abnaki,YMCA Camp Abnaki,,,Grade 1-4,,,,,,,,,,,,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,6/22/2026,6/26/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,6/29/2026,7/2/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,7/6/2026,7/10/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,7/13/2026,7/17/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,7/20/2026,7/24/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,7/27/2026,7/31/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,8/3/2026,8/7/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,8/10/2026,8/14/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,8/17/2026,8/21/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
https://ywcavt.org/,YWCA Vermont Camp Hochelaga,Day Camp,Our Day Camp programming runs side-by-side with our overnight programming to promote inclusion within our camp space and traditions. Our Day Campers have a group of assigned counselor staff who will be with them through each day to ensure they have familiar faces everywhere around camp they may go as they choose day-to-day from our different Day Camp class programming.,6,16,1,10,8/24/2026,8/28/2026,,,,"Day Campers can get dropped off daily at camp, or take our camp bus (stops at Chimney Corners between Milton & Colchester, and the University Mall in South Burlington). Day Campers are also invited once weekly to sleepover at camp if they would like to experience a taste of Overnight Camp.","Tier A: $615
Tier B: $515
Tier C: $450",,,
