"Provider ID","Provider Case","Provider Name","License ID","Current License Start Date","Current License End Date","License Type","Provider Program Type","Address 1","Address 2","Provider Town","Zip Code","Phone Number","Email Address","County","AHS District","Total Licensed Capacity","Infant Licensed Capacity","Toddler Licensed Capacity","Preschool Licensed Capacity","School Age Licensed Capacity","Special Services Status","Provider Referral Status","Current STARS Level","Reported Food Program Participation","Accreditation","Accreditation Start Date","Accreditation End Date","Reported Infant Vacancies","Reported Toddler Vacancies","Reported Preschool Vacancies","Reported School Age Vacancies","Special Schedule","Usual Program Start","Usual Program End","Prequalified Prekindgarten Program","Prequalified Prekindgarten Start Date","Prequalified Prekindgarten End Date"
"2505","1778","Hinesburg Nursery School","863","10/05/2025","09/30/2028","Licensed Provider","CBCCPP","10856 Route 116","Masonic Temple","Hinesburg","05461","8024823827","director@hinesburgnurseryschool.org","Chittenden","BDO","12","0","0","12","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","12:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 19 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"3357","2398","Lake Champlain Waldorf School","1461","01/25/2026","01/20/2029","Licensed Provider","CBCCPP","359 Turtle Lane",,"Shelburne","05482","8029852827","lmiles@lakechamplainwaldorfschool.org","Chittenden","BDO","59","0","0","36","23","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 May 20 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2554","1809","Lincoln Cooperative Preschool, Inc.","327","09/21/2025","09/16/2028","Licensed Provider","CBCCPP","876 East River Road",,"Lincoln","05443","8024533113","kerrym@gmavt.net","Addison","YDO","22","0","0","22","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2289","1633","Mary Johnson Children's Center, Inc.","+01","06/27/2023","07/25/2026","Licensed Provider","CBCCPP","81 Water Street",,"Middlebury","05753","8023882853","kristen@mjccvt.org","Addison","YDO","83","8","15","60","0","Yes","Active","5 Star","No",,,,"0","0","0","0","In-Service Days","8:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"56562","26192","Middlebury Children's Cooperative","18229","09/07/2025","09/02/2028","Licensed Provider","CBCCPP","391 East Main Street",,"Middlebury","05740","8023887338","kristen@mjccvt.org","Addison","YDO","30","6","7","17","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:45:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 19 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2707","1914","Otter Creek Child Center, Inc.","0","11/26/2025","01/23/2027","Licensed Provider","CBCCPP","150 Weybridge Street",,"Middlebury","05753","8023889688","linda@ottercreekcc.org","Addison","YDO","139","48","27","64","0","Yes","Active","5 Star","No",,,,"0","2","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"467949","426748","Our House","91558","08/24/2025","08/19/2028","Licensed Provider","CBCCPP","433 Dorset Street",,"Charlotte","05445","8027778822","mj@ourhousevt.com","Chittenden","BDO","15","2","3","10","0","No","Active","4 Star","No",,,,"0","0","0",,,"8:00:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Sep 04 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"3748","2671","Parent-Child Center, Inc.","1638","02/12/2023","02/07/2026","Licensed Provider","CBCCPP","51 Charles Street",,"Middlebury","05753","8023883171","bwatters@addisoncountypcc.org","Addison","YDO","15","0","0","15","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 08 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2546","1805","Poker Hill School, Inc.","240","01/14/2024","01/09/2027","Licensed Provider","CBCCPP","208 Poker Hill Road",,"Underhill","05489","8028993716","209pokerhill@gmail.com","Chittenden","BDO","45","0","0","45","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 17 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"3760","2679","Quarry Hill School, Inc","1642","12/14/2025","12/09/2028","Licensed Provider","CBCCPP","1622 Quarry Road",,"Middlebury","05753","8023887297","office@quarryhillschool.org","Addison","YDO","22","0","0","22","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"229248","156362","Saxon Hill School, Inc.","66475","07/30/2023","07/25/2026","Licensed Provider","CBCCPP - Non-Recurring","10 River Road","Underhill ID School","Jericho","05465","8028993832","betsysynnott@saxonhillschool.org","Chittenden","BDO","34","0","0","30","4","Yes","Active","5 Star","No","NAEYC","01/01/2023","01/01/2028","0","0","13","0","School Year Only","8:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2311","1644","Shelburne Nursery School, Inc.","274","10/19/2025","10/14/2028","Licensed Provider","CBCCPP","30 Church Street","Shelburne Methodist Church","Shelburne","05482","8029853993","Director@ShelburneNurserySchool.org","Chittenden","BDO","24","0","0","24","0","Yes","Active","5 Star","No","NAEYC","10/01/2022","12/01/2027","0","0","1","0","School Year Only","8:00:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2878","2037","Starksboro Cooperative Pre-School, Inc.","1127","09/20/2025","09/16/2028","Licensed Provider","CBCCPP","2875 Route 116","Starksboro Meeting House","Starksboro","05487","8024534427","starkscoop@gmail.com","Addison","YDO","26","0","6","20","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"452814","411068","The Children's Institute at Jericho Inc.","88096","06/29/2025","06/24/2028","Licensed Provider","CBCCPP","273 VT RT 15","273 VT RT 15","Jericho","05465","8028997777","becky@tciaj.org","Chittenden","BDO","30","0","10","20","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","3:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jan 10 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"433245","392653","Vermont Day School Preschool","85256","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","6701 Shelburne Road",,"Shelburne","05482","8024955150","ecreller@vtdayschool.org","Chittenden","BDO","22","0","0","22","0","No","Active","4 Star","No",,,,"0","0","0","0",,"8:15:00 AM","3:15:00 PM","Prequalified PreK Program - Privately Operated","2024 May 10 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"465070","423595","Wren's Nest Forest Preschool","90657","08/25/2024","08/21/2027","Licensed Provider","CBCCPP","508 Harvey Rd",,"Bristol","05443","8024536195","tballwillowell@gmail.com","Addison","YDO","18","0","0","16","2","Yes",,"5 Star","No",,,,"0","0","0","0",,,,"Prequalified PreK Program - Privately Operated","2024 Nov 12 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2624","1851","Arlington Area Child Care, Inc","823","12/14/2025","12/09/2028","Licensed Provider","CBCCPP","426 East Arlington Road",,"Arlington","05250","8023756039","executivedirector@arlingtonareachildcare.org","Bennington","TDO","59","16","13","10","20","Yes","Active","4 Star","Yes",,,,"3","2","3","0","In-Service Days","7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Dec 19 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"467818","426598","Bambino University LLC","91240","04/20/2025","04/15/2028","Licensed Provider","CBCCPP","2588 VT-103",,"Cavendish","05153","8022260318","bambinouniversityvt@gmail.com","Windsor","SDO","48","18","10","10","10","Yes","Active","3 Star","No",,,,"2","2","2","3",,,,"Prequalified PreK Program - Privately Operated","2025 May 12 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"132182","85110","Bennington Early Childhood Center","38771","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","1506 Harwood Hill","VT Route 7A","Bennington","05201","8024471093","benningtonecc@gmail.com","Bennington","TDO","58","8","18","28","4","Yes","Active","5 Star","Yes",,,,"0","0","0","0",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 01 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"205724","186102","Clark, Amanda","70234","03/26/2023","03/21/2026","Registered Home","Registered FCCH","19 Route 103",,"Cavendish","05153","8023539829","ajkr7632@gmail.com","Windsor","SDO","10","2","2","2","4","Yes","Active","4 Star","No",,,,"0","0","0","1",,"7:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Sep 04 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"27348","12982","Forever Friends Playschool, Michelle","13293","08/13/2023","08/08/2026","Licensed Provider","Licensed FCCH","1735 East Road",,"Bennington","05201","8024478843","mproutyfriends@myersproutycc.org","Bennington","TDO","12","0","1","10","1","Yes","Active","5 Star","No",,,,"0","0","0","0",,"6:30:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2026 Jan 15 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"3476","2480","Gratton, Lori","V00-215","07/30/2023","07/25/2026","Registered Home","Registered FCCH","880 Maple Grove Road",,"Pownal","05201","8024917864","lorisdaycare05201@yahoo.com","Bennington","TDO","10","2","2","2","4","Yes","Active","5 Star","Yes",,,,"0","0","0","0","In-Service Days","7:00:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 12 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"467347","426071","Green Mountain Preschool","91577","08/24/2025","08/19/2028","Licensed Provider","CBCCPP","573 Main Street",,"Cavendish","05153","8028757758","hannah.nadeau@trsu.org","Windsor","SDO","20","0","0","20","0","No",,"1 Star","No",,,,,,,,,,,"Prequalified PreK Program - Privately Operated","2025 Oct 28 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"28903","13410","Growing Up Right at the CDC, Inc","12946","01/28/2024","01/23/2027","Licensed Provider","CBCCPP","321 Park Street",,"Bennington","05201","8024454926","pupright@swtech.org","Bennington","TDO","20","0","0","18","2","Yes","Active","5 Star","Yes",,,,"0","0","0","0","In-Service Days","7:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2241","1601","Kids in the Country Child Care and Preschool, Inc.","71","02/08/2026","02/03/2029","Licensed Provider","CBCCPP","22 Holland Road",,"Dover","05341","8023487476","kitcountry@yahoo.com","Windham","LDO","23","4","4","10","5","Yes","Active","4 Star","No",,,,"1","1","1","1","In-Service Days","7:15:00 AM","6:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2395","1699","Lawrence School for Young Children","680","10/05/2025","09/30/2028","Licensed Provider","CBCCPP","29 Bowen Hill Road",,"Dorset","05253","8023794324","callsyc@hotmail.com","Bennington","TDO","40","8","10","22","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 21 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"132767","85535","Leap Frog Nursery School","38547","08/12/2023","08/08/2026","Licensed Provider","CBCCPP","66 Beaman Street",,"Poultney","05764","8022871337","milazzographics@yahoo.com","Rutland","RDO","30","0","0","30","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:45:00 AM","3:15:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 12 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"215878","145355","Lil Peeps Preschool LLC","59614","02/08/2026","02/03/2029","Licensed Provider","CBCCPP","79 Grange Road",,"Shaftsbury","05262","8027330212","jmyerspeeps@myersproutycc.org","Bennington","TDO","30","0","10","20","0","Yes","Active","5 Star","Yes",,,,"0","0","0","0",,"7:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2321","1649","Little School, Inc.","329","11/19/2023","11/14/2026","Licensed Provider","CBCCPP","8 Lawrence Hill Road",,"Weston","05161","8028243405","admin@littleschoolvt.org","Windsor","SDO","40","0","10","30","0","Yes","Active","5 Star","No",,,,"0","1","0","0","School Year Only","7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"301383","233976","MPCC Monument Campus","77695","02/25/2024","02/20/2027","Licensed Provider","CBCCPP","1 Monument Circle",,"Bennington","05201","8027330212","jmyers@myersproutycc.org","Bennington","TDO","25","6","4","10","5","Yes","Active","5 Star","Yes",,,,"0","0","1","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"235284","162584","MPCC Shaftsbury Campus","66495","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","95 Grange Rd",,"Shaftsbury","05262","8027330212","jmyers@myersproutycc.org","Bennington","TDO","42","16","10","15","1","Yes","Active","5 Star","Yes",,,,"0","0","1","0",,"7:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2026 Feb 09 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"41102","18718","Northshire Day School, Inc.","15001","12/28/2025","12/23/2028","Licensed Provider","CBCCPP","5484 Main Street",,"Manchester","05255","8023621395","lmetcalfe@northshiredayschool.org","Bennington","TDO","96","24","24","48","0","Yes","Active","5 Star","Yes",,,,,"1","6","0","In-Service Days","7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2616","1846","The Learning Tree","771","12/28/2025","12/23/2028","Licensed Provider","CBCCPP","100 Hospital Drive","Southwestern Vermont Medical Center","Bennington","05201","8024475046","audra.Lamoureaux@svhealthcare.org","Bennington","TDO","67","23","16","28","0","Yes","Active","5 Star","Yes","NAEYC","02/01/2023","05/01/2028","0","0","4","0",,"7:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 19 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2920","2071","United Children's Services of Bennington County - Pownal Head Start","1174","12/28/2025","12/23/2028","Licensed Provider","CBCCPP","97 School House Road","Pownal Elementary School","Pownal","05201","8024423686","rbishop@ucsvt.org","Bennington","TDO","30","4","6","20","0","Yes","Active","5 Star","Yes",,,,"0","2","3","0",,"7:30:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"366111","315282","United Children's Services of Bennington County at 655 Gage Street","86414","06/02/2024","05/29/2027","Licensed Provider","CBCCPP","655 Gage St.","PO Box 588","Bennington","05201","8024423686","rbishop@ucsvt.org","Bennington","TDO","82","12","16","39","15","Yes","Active","5 Star","No",,,,"0","10","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2754","1947","United Children's Services of Bennington County-North Bennington Campus, n)","1014","01/11/2026","01/06/2029","Licensed Provider","CBCCPP","2 Park Street",,"Bennington","05257","8024423686","rbishop@ucsvt.org","Bennington","TDO","125","8","8","109","0","Yes","Active","5 Star","Yes",,,,"1","0","10","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 May 20 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"207569","137780","Village School of North Bennington Pre School","58814","01/11/2026","01/06/2029","Licensed Provider","CBCCPP","9 School Street",,"Bennington","05257","8024425955","lelwell@vsnb.org","Bennington","TDO","30","0","0","30","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:00:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 25 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2337","1657","West River Montessori School, Inc.","366","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","3650 D VT 100 N",,"Londonderry","05155","8028245033","wrmsabc@gmail.com","Windham","SDO","25","0","5","16","4","Yes","Active","5 Star","No",,,,"0","0","5","0","School Year Only","7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"329599","274271","A.R.K. Child Care at Whiting","79774","08/11/2024","08/07/2027","Licensed Provider","CBCCPP","87 South Main Street",,"Whiting","05778","8026237991","arkchildcare2018@gmail.com","Addison","YDO","56","16","20","20","0","Yes","Active","4 Star","No",,,,"0","0","1","0",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Dec 19 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"2589","1829","Children's Center at the Union Church","653","01/27/2024","01/23/2027","Licensed Provider","CBCCPP","5 Church Street",,"Proctor","05765","8024592738","tcc.centerdirector@gmail.com","Rutland","RDO","56","18","10","28","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 01 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"464553","423037","Children's Choice Childcare Center LLC","91437","11/06/2025","07/08/2028","Licensed Provider","CBCCPP","59 Farr Drive",,"Castleton","05735","8022654130","abcearlyeduvt@aol.com","Rutland","RDO","44","1","11","31","1","Yes","Active","5 Star","No",,,,"3","3","8","0",,"7:30:00 AM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Aug 21 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"219811","148897","Children's Discovery Center for Early Learning","61781","12/09/2025","09/02/2028","Licensed Provider","CBCCPP","15 Juneberry Lane",,"Rutland","05701","8027477547","jdrew@rmhsccn.org","Rutland","RDO","19","3","5","11","0","Yes","Active","5 Star","Yes",,,,"0","0","0","0",,"8:00:00 AM","2:00:00 PM","Prequalified PreK Program - Privately Operated","2023 Aug 15 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"456495","414170","Fox Hollow Forest School","89558","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","223 Chittenden Rd",,"Chittenden","05737","9179726972","admin@foxhollowforestschool.com","Rutland","RDO","20","0","0","20","0","Yes","Active","4 Star","Yes",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2023 Sep 05 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"3083","2190","Good Shepherd's Little Lambs","1301","10/18/2025","09/30/2028","Licensed Provider","CBCCPP","6 Church Hill Rd",,"Rutland","05701","8027470091","littlelambselc@comcast.net","Rutland","RDO","77","28","30","15","4","Yes","Active","5 Star","No",,,,"0","0","2","0","In-Service Days","7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 17 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"447659","406679","Little Lambs Academy at Grace","87096","09/21/2024","09/04/2027","Licensed Provider","CBCCPP","8 Court Street",,"Rutland","05701","8027470091","littlelambselc@comcast.net","Rutland","RDO","40","0","0","40","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","5:30:00 PM","Prequalified PreK Program - Privately Operated","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"258506","185384","Orwell Early Education Program","72338","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","494 Main St",,"Orwell","05760","8029482871","kristen@mjccvt.org","Addison","YDO","18","0","0","18","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2478","1759","Rutland County Head Start - Meadow Street","822","12/01/2025","01/23/2027","Licensed Provider","CBCCPP","78 Meadow Street","St. Peters School","Rutland","05702","8027758225","jdrew@rmhsccn.org","Rutland","RDO","48","9","9","30","0","Yes","Active","5 Star","Yes",,,,"0","0","2","0",,"8:00:00 AM","2:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Jul 15 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"4762","3475","Rutland County Parent Child Center @ Brandon","1889","01/27/2024","01/23/2027","Licensed Provider","CBCCPP","34 Faivre Circle",,"Brandon","05733","8022478251","Kimberly.renfrew@rcpcc.org","Rutland","RDO","53","8","15","20","10","Yes","Active","5 Star","Yes",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 21 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"187438","121937","Rutland County Parent Child Center, Inc.","54374","01/27/2024","01/23/2027","Licensed Provider","CBCCPP","16 Chaplin Avenue",,"Rutland","05701","8027738397","stephanie.carvey@rcpcc.org","Rutland","RDO","56","16","10","30","0","Yes","Active","5 Star","Yes",,,,"0","0","3","0",,"7:00:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 21 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"141395","90833","Stafford Children's Center","41249","04/06/2025","04/01/2028","Licensed Provider","CBCCPP","8 Stratton Road",,"Rutland","05701","8027701042","margaret.ames@rcpsvt.org","Rutland","RDO","15","0","0","15","0","Yes","Active","4 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","4:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 08 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"446696","406029","Beaver Brook Children's School Inc","87276","10/20/2024","10/16/2027","Licensed Provider","CBCCPP","1 School Street",,"Wilmington","05363","8024647100","beaverbrookschool@gmail.com","Windham","LDO","27","6","6","10","5","Yes","Active","4 Star","No",,,,,,,,,,,"Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"4022","2887","Brattleboro Centre  for Children, Inc.","1719","02/08/2026","02/03/2029","Licensed Provider","CBCCPP","193 Main Street",,"Brattleboro","05301","8022540300","brattleborocentreforchildren@gmail.com","Windham","LDO","42","16","10","16","0","Yes","Active","4 Star","No",,,,"0","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Feb 01 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"66319","153997","Haineswood, Joslyn","63475","01/25/2026","01/20/2029","Registered Home","Registered FCCH","2543 Ames Hill Rd.",,"Marlboro","05344","8022587837","owlsnestpreschool@gmail.com","Windham","LDO","10","2","2","2","4","Yes","Active","5 Star","Yes",,,,"1","1","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"127001","80941","Hilltop Montessori School, Inc","38529","10/05/2025","09/30/2028","Licensed Provider","CBCCPP","99 Stafford Farm Hills",,"Brattleboro","05301","8022570500","tmount@hilltopmontessori.org","Windham","LDO","58","8","10","40","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:45:00 PM","5:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Mar 19 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"263925","190742","Horizon Early Learning Program, LLC","72394","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","16 Bradley Ave",,"Brattleboro","05301","8026890868","horizonelpdirector@gmail.com","Windham","LDO","36","8","8","16","4","Yes","Active","5 Star","No",,,,"2","0","2","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"363820","312931","Miss Martha's Creative ELP","82514","08/24/2025","08/19/2028","Licensed Provider","CBCCPP","29 South St",,"Brattleboro","05301","8024904883","missmcelp@gmail.com","Windham","LDO","16","2","5","9","0","Yes","Active","4 Star","No",,,,"0","1","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 05 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"443273","403175","Mulberry Bush Early Learning Program","85855","12/31/2023","12/26/2026","Licensed Provider","CBCCPP","112 Anna Marsh Lane",,"Brattleboro","05301","8024161338","brianna@mulberrybushelp.com","Windham","LDO","59","20","9","24","6","Yes","Inactive","5 Star","No",,,,"2","0","0","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Privately Operated","2024 May 20 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2458","1745","Neighborhood Schoolhouse","798","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","231 Western Avenue",,"Brattleboro","05301","8022575544","maureen@neighborhoodschoolhouse.com","Windham","LDO","51","16","9","20","6","Yes","Active","4 Star","No",,,,"2","1","1","0","In-Service Days","8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Apr 10 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"460930","419552","Pelton, Alisha","89676","09/10/2023","09/05/2026","Registered Home","Registered FCCH","346 Akley Rd",,"Brattleboro","05301","5102303999","alishapelton@gmail.com","Windham","LDO","10","2","2","2","4","No","Active","5 Star","No",,,,"0","0","2",,,"8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Privately Operated","2025 Mar 14 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"215547","145078","The Garland School","61734","09/10/2023","09/05/2026","Licensed Provider","CBCCPP","60 Austine Drive","Croker Hall","Brattleboro","05301","8022589531","director@thegarlandschool.com","Windham","LDO","30","4","10","14","2","Yes","Active","5 Star","Yes",,,,"6","3","0","0",,"8:30:00 AM","3:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jan 25 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"259832","186694","The Winston L Prouty Center for Child Development","71764","01/28/2024","01/23/2027","Licensed Provider","CBCCPP","209 Austine Drive",,"Brattleboro","05301","8022577852","ksimeon@winstonprouty.org","Windham","LDO","55","16","16","23","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","3:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Aug 02 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"228765","155846","Town of Vernon Preschool","66114","01/28/2024","01/23/2027","Licensed Provider","CBCCPP","381 Governor Hunt Road",,"Vernon","05354","8022461304","lshippee5@yahoo.com","Windham","LDO","20","0","0","20","0","Yes","Active","4 Star","No",,,,"0","0","0","0","School Year Only","8:45:00 AM","2:30:00 PM","Prequalified PreK Program - Privately Operated","2024 Jun 05 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2225","1593","West Bee Nursery School, Inc.","28","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","880 Western Avenue","Suite 2","Brattleboro","05301","8022577155","westbeenurseryschool@gmail.com","Windham","LDO","18","0","0","18","0","Yes","Active","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","1:00:00 PM","Prequalified PreK Program - Privately Operated","2024 Apr 30 12:00:00 AM","2027 Jun 30 12:00:00 AM"
