"Provider ID","Provider Case","Provider Name","License ID","Current License Start Date","Current License End Date","License Type","Provider Program Type","Address 1","Address 2","Provider Town","Zip Code","Phone Number","Email Address","County","AHS District","Total Licensed Capacity","Infant Licensed Capacity","Toddler Licensed Capacity","Preschool Licensed Capacity","School Age Licensed Capacity","Special Services Status","Provider Referral Status","Current STARS Level","Reported Food Program Participation","Accreditation","Accreditation Start Date","Accreditation End Date","Reported Infant Vacancies","Reported Toddler Vacancies","Reported Preschool Vacancies","Reported School Age Vacancies","Special Schedule","Usual Program Start","Usual Program End","Prequalified Prekindgarten Program","Prequalified Prekindgarten Start Date","Prequalified Prekindgarten End Date"
"50189","22246","Rutland Town Elementary Preschool","16241","08/12/2023","08/08/2026","Licensed Provider","CBCCPP","1612 Post Road",,"Rutland Town","05701","8027750566","sarah.taylor@grcsu.org","Rutland","RDO","30","0","0","30","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:00:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Jan 10 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"3853","2759","Shrewsbury Mountain School","1662","09/20/2025","09/02/2028","Licensed Provider","CBCCPP","300 Mountain School Road",,"Shrewsbury","05738","8027863995","mhollinger@millriverschools.org","Rutland","RDO","14","0","0","14","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:15:00 AM","11:30:00 AM","Prequalified PreK Program - Public School","2024 May 20 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"87115","43973","Stockbridge Central School Prekindergarten","29562","10/19/2025","10/14/2028","Licensed Provider","CBCCPP","2933 VT Rte 107",,"Stockbridge","05772","8022349248","jlanglois@wrvsu.org","Windsor","HDO","15","0","0","15","0","No","Active","4 Star","No",,,,"0","0","3","0","School Year Only","7:45:00 AM","3:00:00 PM","Prequalified PreK Program - Public School","2024 Jun 05 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"3766","2684","West Rutland Preschool","1643","07/19/2023","07/25/2026","Licensed Provider","CBCCPP","713 Main Street",,"West Rutland","05777","8024382288","sarah.taylor@grcsu.org","Rutland","RDO","20","0","0","20","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Feb 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"303259","236657","Woodstock Elementary School Pre-K Program","79654","08/11/2024","08/07/2027","Licensed Provider","CBCCPP","15 South St",,"Woodstock","05091","8024572522","Maggie.mills@mtnviews.org","Windsor","HDO","70","0","0","50","20","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:00:00 AM","2:15:00 PM","Prequalified PreK Program - Public School","2026 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"464007","422419","Brattleboro Early Childhood Center","90676","09/02/2025","08/21/2027","Licensed Provider","CBCCPP","112 Canal Street",,"Brattleboro","05301","8022543740","kbeebe@wsesdvt.org","Windham","LDO","30","0","0","30","0","No","Active","5 Star","No",,,,,,"5",,,,,"Prequalified PreK Program - Public School","2024 Dec 20 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"364180","313371","Dummerston School Pre-K","82634","08/10/2025","08/05/2028","Licensed Provider","CBCCPP","52 Schoolhouse Road",,"Dummerston","05346","8022542733","moglesby@wsesdvt.org","Windham","LDO","45","0","0","45","0","No","Inactive","4 Star","No",,,,"0","0","0","0",,,,"Prequalified PreK Program - Public School","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"280859","206050","Guilford Central School Pre K","76194","08/13/2023","08/08/2026","Licensed Provider","CBCCPP","374 School Road","Guilford Central School","Guilford","05301","8022542271","jgagnon@wsesdvt.org","Windham","LDO","15","0","0","15","0","No","Active","5 Star","Yes",,,,"0","0","0","0",,"8:00:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2026 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"299051","230237","Marlboro Elementary School","78694","06/16/2024","06/12/2027","Licensed Provider","CBCCPP","2669 Route 9",,"Marlboro","05344","8022542668","pdonnelly@windhamcentral.org","Windham","LDO","20","0","0","20","0","No","Inactive","4 Star","Yes",,,,"0","0","0","0","School Year Only","8:30:00 AM","3:00:00 PM","Prequalified PreK Program - Public School","2023 Feb 22 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"196785","129172","Twin Valley Elementary School","56274","10/05/2025","09/30/2028","Licensed Provider","CBCCPP","360 Route 100 N",,"Wilmington","05363","8024645177","administrative.assistant@dves.k12.vt.us","Windham","LDO","40","0","0","40","0","No","Inactive","4 Star","No",,,,"0","0","1","0",,"8:00:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Jun 05 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"2985","2118","WSESD @ Birge St. , le","1229","11/16/2025","11/11/2028","Licensed Provider","CBCCPP","130 Birge Street",,"Brattleboro","05301","8022462047","cbliss@wsesdvt.org","Windham","LDO","48","8","16","24","0","Yes","Active","5 Star","No","NAEYC","04/30/2022","08/01/2027","0","0","2","0",,"7:30:00 AM","4:30:00 PM","Prequalified PreK Program - Public School","2023 Dec 04 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"2816","1990","Berlin Elementary Preschool","1056","02/12/2023","02/07/2026","Licensed Provider","CBCCPP","372 Paine Turnpike",,"Berlin","05602","8022232796","kbolduc@u32.org","Washington","MDO","27","0","0","27","0","Yes","Active","5 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","3:30:00 PM","Prequalified PreK Program - Public School","2024 Jun 05 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"146979","94811","Brookside Primary School","42897","08/27/2023","08/22/2026","Licensed Provider","CBCCPP","47 Stowe Street",,"Waterbury","05676","8022447195","sschoolcraft@huusd.org","Washington","MDO","40","0","0","40","0","No","Active","5 Star","No",,,,"0","0","0","0",,"7:30:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2024 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"3685","2628","Calais Elementary Preschool, n Program @ Calais","1617","02/12/2023","02/21/2026","Licensed Provider","CBCCPP","321 Lightening Ridge Road",,"Calais","05667","8024547777","jweiss@u32.org","Washington","MDO","35","0","0","20","15","Yes","Active","5 Star","No",,,,"0","0","6","0",,"7:30:00 AM","3:30:00 PM","Prequalified PreK Program - Public School","2024 Mar 29 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"3650","2607","Lamoille South Early Childhood Program @ Stowe","1595","10/05/2025","09/30/2028","Licensed Provider","CBCCPP","254 Park Street",,"Stowe","05661","8022534154","maura.wieler@lamoillesouth.org","Lamoille","VDO","20","0","0","20","0","No","Inactive","5 Star","No",,,,"0","0","0","0",,"8:00:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"256825","183642","Montpelier Public Schools Early Childhood Program","72415","07/30/2023","07/25/2026","Licensed Provider","CBCCPP","1 Park Ave",,"Montpelier","05602","8022258200","brendab@mpsvt.org","Washington","MDO","20","0","0","20","0","No","Active","5 Star","Yes",,,,"0","0","0","0","School Year Only",,,"Prequalified PreK Program - Public School","2020 Oct 07 12:00:00 AM","2026 Jun 30 12:00:00 AM"
"75383","36336","Richmond Elementary Preschool","23466","01/30/2026","12/09/2028","Licensed Provider","CBCCPP","125 School Street",,"Richmond","05477","8024342962","angela.hermoian@mmuusd.org","Chittenden","BDO","45","0","0","45","0","No","Active","4 Star","No",,,,"0","0","0","0","School Year Only","7:30:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Feb 01 12:00:00 AM","2027 Jun 30 12:00:00 AM"
"3696","2635","BFA Elementary School Preschool Program","1620","06/29/2025","06/24/2028","Licensed Provider","CBCCPP","75 Hunt Street",,"Fairfax","05454","8028492222","emarcelinohoward@fwsu.org","Franklin","ADO","32","0","0","22","10","No","Inactive","5 Star","No",,,,"0","0","0","0",,"8:15:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2024 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"445428","404971","BSD Early Education Program at Champlain","86856","08/11/2024","08/07/2027","Licensed Provider","CBCCPP","800 Pine St",,"Burlington","05401","8029994799","cfay@bsdvt.org","Chittenden","BDO","56","0","0","32","24","No","Active","5 Star","No",,,,"0","0","0","0",,"8:15:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2025 Sep 12 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"455353","413185","Burlington Early Ed. Program @ C.P. Smith","88297","08/24/2025","08/19/2028","Licensed Provider","CBCCPP","332 Ethan Allen Pkwy",,"Burlington","05408","8028468463","cfay@bsdvt.org","Chittenden","BDO","30","0","0","30","0","No","Active","4 Star","No",,,,"0","0","0","0","School Year Only","8:00:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2025 Jun 30 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"445427","404970","Edmunds Preschool","86921","08/25/2024","08/21/2027","Licensed Provider","CBCCPP","299 Main St, Burlington",,"Burlington","05401","8029994799","cfay@bsdvt.org","Chittenden","BDO","40","0","0","40","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:30:00 AM","2:30:00 PM","Prequalified PreK Program - Public School","2025 Sep 12 12:00:00 AM","2028 Jun 30 12:00:00 AM"
"3698","2636","Fletcher Elementary School Preschool Program","1621","10/19/2025","10/14/2028","Licensed Provider","CBCCPP","340 School Road",,"Fletcher","05444","8028496251","bbaskette@fwsu.org","Franklin","ADO","15","0","0","15","0","No","Inactive","5 Star","No",,,,,,"0",,,"8:00:00 AM","3:00:00 PM","Prequalified PreK Program - Public School","2024 Jun 30 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"228619","155574","H.O. Wheeler Preschool","63418","01/25/2026","01/20/2029","Licensed Provider","CBCCPP","6 Archibald St",,"Burlington","05401","8028648463","cfay@bsdvt.org","Chittenden","BDO","15","0","0","15","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:15:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2024 Jul 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"228617","155571","J.J. Flynn Preschool","63416","01/25/2026","01/20/2029","Licensed Provider","CBCCPP","1645 North Ave",,"Burlington","05408","8028648463","cfay@bsdvt.org","Chittenden","BDO","34","0","0","34","0","No","Active","5 Star","No",,,,"0","0","0","0",,"8:15:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2024 Aug 02 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"91245","47180","Malletts Bay School","29282","06/15/2025","06/10/2028","Licensed Provider","CBCCPP","609 Blakely Road",,"Colchester","05446","8022645900","nancy.smith@colchestersd.org","Chittenden","BDO","45","0","0","45","0","No","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2024 Feb 01 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"2830","1999","Milton Early Childhood Program","1071","11/02/2025","10/28/2028","Licensed Provider","CBCCPP","42 Herrick Avenue",,"Milton","05468","8028935615","jlee@mymtsd-vt.org","Chittenden","BDO","90","0","0","90","0","No","Active","5 Star","No",,,,"0","0","0","0",,"8:30:00 AM","3:30:00 PM","Prequalified PreK Program - Public School","2024 Jan 08 12:00:00 AM","2029 Jun 30 12:00:00 AM"
"228618","155573","Sustainability Academy Preschool","63415","01/25/2026","02/05/2026","Licensed Provider","CBCCPP","123 North Street",,"Burlington","05401","8028648480","cfay@bsdvt.org","Chittenden","BDO","15","0","0","15","0","No","Active","5 Star","No",,,,"0","0","0","0","School Year Only","8:15:00 AM","2:45:00 PM","Prequalified PreK Program - Public School","2024 Jul 15 12:00:00 AM","2027 Jun 30 12:00:00 AM"
